ID,City,Year of birth,Gender,Education Level,Education success,Tollo consumption,Frequency tollo consumption,Sharks in Peru,Species_sharks_1,Species_sharks_2,Species_sharks_3,Shark consumption,Shark_consumption_1,Shark_consumption_2,Shark_consumption_3,
1805,TCN,1985.00,2.00,2,1,3.00,N/A,1.00,diamante,N/A,N/A,1,diamante,N/A,N/A,
1806,TCN,1993.00,2.00,4,2,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1807,AQP,1977,2.00,2,1,1.00,3.00,1.00,tollo,azul,N/A,1,tollo,azul,diamante,
1808,AQP,1989,2.00,2,1,1.00,N/A,1.00,diamante,N/A,N/A,2,N/A,N/A,N/A,
1809,AQP,1977.00,2.00,2,1,2.00,N/A,1.00,tigre,N/A,N/A,2,N/A,N/A,N/A,
1810,AQP,1979,1.00,2,1,1.00,2.00,1.00,diamante,azulejo,N/A,1,diamante,N/A,N/A,
1811,AQP,1968,1.00,3,1,1.00,4.00,1.00,tollo,diamante,N/A,1,diamante,N/A,N/A,
1812,AQP,1963.00,1.00,2,1,2.00,N/A,2.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
1813,AQP,1989.00,2.00,3,1,3.00,0.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1814,AQP,1983.00,1.00,3,1,3.00,N/A,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1815,AQP,1965.00,1.00,2,1,2.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1816,AQP,1994.00,1.00,2,1,3.00,N/A,1.00,azul,N/A,N/A,3,N/A,N/A,N/A,
1817,AQP,1986.00,1.00,2,1,2.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1818,AQP,1965.00,N/A,1,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1819,AQP,1986.00,1.00,3,1,2.00,N/A,2.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
1820,AQP,1965,1.00,4,1,1.00,1.00,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1821,AQP,1978,1.00,3,2,1.00,2.00,1.00,chancho marino,N/A,N/A,1,chancho marino,N/A,N/A,
1822,AQP,1960,1.00,4,2,1.00,4.00,1.00,azul,aletas,N/A,1,azul,aletas,N/A,
1823,AQP,1947,2.00,1,1,1.00,1.00,1.00,N/A,N/A,N/A,1,N/A,N/A,N/A,
1824,AQP,1982.00,1.00,4,1,3.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1825,AQP,1961,1.00,2,1,1.00,4.00,1.00,azul,N/A,N/A,3,N/A,N/A,N/A,
1826,AQP,1998.00,2.00,2,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1827,AQP,1968.00,2.00,4,2,3.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1828,AQP,1964.00,2.00,3,2,3.00,N/A,1.00,azul,N/A,N/A,3,N/A,N/A,N/A,
1829,AQP,1991,1.00,4,1,1.00,4.00,1.00,tollo,diamante,N/A,1,tollo,N/A,N/A,
1830,AQP,1960.00,2.00,2,2,3.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1831,AQP,1987,1.00,4,1,1.00,4.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1832,AQP,1956.00,2.00,1,2,2.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1833,AQP,1959.00,1.00,2,2,3.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1834,AQP,1969.00,2.00,4,1,2.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1835,AQP,1976.00,1.00,4,1,2.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1836,AQP,1994.00,2.00,4,2,3.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1837,AQP,1950,2.00,1,2,1.00,4.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1838,AQP,1988,2.00,2,1,1.00,4.00,1.00,no sabe,N/A,N/A,1,no sabe,N/A,N/A,
1839,AQP,1949,2.00,1,2,1.00,4.00,1.00,no sabe,N/A,N/A,2,N/A,N/A,N/A,
1840,AQP,1988.00,2.00,2,1,2.00,N/A,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1841,AQP,1973,2.00,2,1,1.00,4.00,1.00,diamante azul,N/A,N/A,1,diamante azul,N/A,N/A,
1842,AQP,1995.00,1.00,3,1,3.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1843,AQP,1993,2.00,3,1,1.00,5.00,1.00,diamante,N/A,N/A,1,diamante,N/A,N/A,
1844,LIM,1988,1.00,3,1,1.00,5.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1845,LIM,1973,1.00,3,1,1.00,4.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1846,LIM,1965,2.00,2,1,1.00,2.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1847,LIM,1992,1.00,4,1,1.00,5.00,1.00,toyo,N/A,N/A,1,toyo,N/A,N/A,
1848,LIM,1985.00,2.00,4,1,3.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1849,LIM,1984,2.00,2,1,1.00,5.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1850,LIM,1983,2.00,3,1,1.00,3.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1851,LIM,1953,1.00,4,2,1.00,2.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1852,LIM,1981,2.00,3,1,1.00,3.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1853,LIM,1990.00,2.00,3,1,3.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1854,LIM,1996.00,2.00,4,2,2.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1855,LIM,1989,1.00,4,1,1.00,4.00,1.00,azul,N/A,N/A,1,azul,N/A,N/A,
1856,LIM,1990,2.00,3,1,1.00,3.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1857,LIM,1986,1.00,4,1,1.00,5.00,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1858,LIM,1979,1.00,4,1,1.00,3.00,1.00,martillo,azul,N/A,1,azul,toyo,N/A,
1859,LIM,1980,1.00,3,1,1.00,4.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1860,LIM,1957,1.00,3,2,1.00,3.00,1.00,blanco,N/A,N/A,3,N/A,N/A,N/A,
1861,LIM,1956,2.00,3,1,1.00,5.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1862,LIM,1989,2.00,4,1,1.00,3.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1863,LIM,1986,1.00,3,1,1.00,5.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1864,LIM,1973,1.00,4,2,1.00,3.00,1.00,blanco,N/A,N/A,3,N/A,N/A,N/A,
1865,LIM,1994.00,1.00,2,1,3.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1866,LIM,1993,1.00,4,2,1.00,5.00,1.00,toro,pez espada,N/A,3,N/A,N/A,N/A,
1867,LIM,1982,1.00,3,2,1.00,3.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1868,LIM,1971,1.00,3,1,1.00,5.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1869,LIM,1994.00,1.00,4,2,3.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1870,LIM,1977,1.00,4,2,1.00,5.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1871,LIM,1991,1.00,4,2,1.00,3.00,1.00,blanco,N/A,N/A,3,N/A,N/A,N/A,
1872,LIM,1991.00,1.00,3,2,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1873,LIM,1969,1.00,2,1,1.00,5.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1874,LIM,1987,1.00,4,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
1875,LIM,1984,2.00,4,1,1.00,2.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1876,LIM,1990,2.00,3,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
1877,LIM,1996.00,2.00,2,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1878,LIM,1966,2.00,4,2,1.00,5.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1879,LIM,1998,2.00,2,1,1.00,5.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1880,LIM,1986,2.00,3,1,1.00,3.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1881,LIM,1944,2.00,1,1,1.00,1.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1882,LIM,1969,2.00,4,1,1.00,1.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1883,LIM,1993.00,2.00,4,2,3.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1884,LIM,1991,2.00,2,1,1.00,5.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1885,LIM,1995,1.00,4,2,1.00,5.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1886,LIM,1992,1.00,3,2,1.00,3.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1887,LIM,1996.00,1.00,3,1,2.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1888,LIM,1997,1.00,4,2,1.00,3.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1889,LIM,1996,2.00,4,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
1890,LIM,1992.00,1.00,3,1,3.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1891,LIM,1977.00,2.00,3,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1892,LIM,1994.00,2.00,4,2,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1893,LIM,1955,1.00,4,1,1.00,2.00,1.00,leopardo,N/A,N/A,2,N/A,N/A,N/A,
1894,LIM,1975,1.00,2,1,1.00,4.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1895,LIM,,1.00,4,1,1.00,3.00,1.00,toyo,N/A,N/A,1,toyo,N/A,N/A,
1896,LIM,1970,1.00,3,1,1.00,5.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1897,LIM,1997,2.00,2,1,1.00,3.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1898,LIM,1940,2.00,1,1,1.00,5.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1899,LIM,1980,1.00,4,2,1.00,5.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1900,LIM,1979,1.00,3,1,1.00,3.00,1.00,no sabe,N/A,N/A,1,no sabe,N/A,N/A,
1901,LIM,1983,2.00,3,1,1.00,5.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1902,LIM,1958,1.00,4,2,1.00,4.00,1.00,no sabe,N/A,N/A,1,no sabe,N/A,N/A,
1903,LIM,1977,2.00,4,2,1.00,4.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1904,LIM,1991,1.00,3,1,1.00,3.00,1.00,tiburon azul,martillo,N/A,N/A,N/A,N/A,N/A,
1905,LIM,1957,1.00,2,1,1.00,5.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1906,LIM,1963,2.00,2,1,1.00,4.00,1.00,orca,N/A,N/A,3,N/A,N/A,N/A,
1907,LIM,1963,1.00,3,1,1.00,4.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1908,LIM,1987,1.00,2,1,1.00,3.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1909,LIM,1974,2.00,2,1,1.00,2.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1910,LIM,1975.00,1.00,2,1,2.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1911,LIM,1950,2.00,3,1,1.00,4.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1912,LIM,1971.00,1.00,2,1,3.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1913,LIM,1991.00,2.00,4,1,2.00,0.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1914,LIM,1994.00,2.00,4,2,3.00,N/A,1.00,tiburon blanco,N/A,N/A,3,N/A,N/A,N/A,
1915,LIM,1991,2.00,4,1,1.00,5.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1916,LIM,1998,2.00,4,2,1.00,2.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1917,LIM,1993.00,1.00,4,2,3.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1918,LIM,1984,1.00,3,1,1.00,2.00,1.00,tiburon tigre,N/A,N/A,1,no sabe,N/A,N/A,
1919,LIM,1990,1.00,2,1,1.00,3.00,1.00,tiburon martillo,tiburon diamante,N/A,3,N/A,N/A,N/A,
1920,LIM,1963,1.00,2,1,1.00,3.00,1.00,martillo,diamante,azul,3,N/A,N/A,N/A,
1921,LIM,1998,1.00,2,1,1.00,5.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1922,LIM,1944,1.00,4,1,1.00,3.00,1.00,tiburon martillo,N/A,N/A,1,no sabe,N/A,N/A,
1923,LIM,1982,1.00,4,1,1.00,3.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1924,LIM,1953,1.00,3,1,1.00,5.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1925,LIM,1973,1.00,4,1,1.00,2.00,1.00,tiburon ballena,N/A,N/A,3,N/A,N/A,N/A,
1926,LIM,1964,1.00,4,1,1.00,4.00,1.00,toyo,N/A,N/A,1,N/A,N/A,N/A,
1927,LIM,1989,1.00,4,1,1.00,4.00,1.00,tiburon marino,tiburon ballena,toyo,1,toyo,N/A,N/A,
1928,LIM,1966,1.00,4,1,1.00,4.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1929,LIM,1987,1.00,4,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
1930,LIM,1971,1.00,4,1,1.00,3.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1931,LIM,1991,1.00,3,1,1.00,3.00,1.00,tiburon martillo,N/A,N/A,3,N/A,N/A,N/A,
1932,LIM,1965,2.00,3,1,1.00,4.00,1.00,toyo,martillo,N/A,1,toyo,N/A,N/A,
1933,LIM,1984,1.00,3,1,1.00,1.00,1.00,no sabe,N/A,N/A,1,no sabe,N/A,N/A,
1934,LIM,1995,1.00,4,2,1.00,4.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1935,LIM,1986.00,2.00,4,2,3.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1936,LIM,1997.00,2.00,4,2,3.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1937,LIM,1989.00,1.00,4,2,3.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1939,LIM,1989.00,1.00,4,1,3.00,N/A,1.00,tiburon blanco,tiburon martillo,N/A,3,N/A,N/A,N/A,
1940,LIM,1952,1.00,3,1,1.00,2.00,3.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1941,LIM,1993,2.00,4,1,1.00,4.00,1.00,toyo,N/A,N/A,1,toyo,N/A,N/A,
1942,LIM,1969,1.00,4,1,1.00,2.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1943,LIM,1997.00,1.00,4,2,3.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1944,LIM,1958,2.00,4,1,1.00,4.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1945,LIM,1993,1.00,4,2,1.00,5.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1946,LIM,1983.00,2.00,4,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1947,LIM,1935,2.00,2,1,1.00,4.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1948,LIM,1963,2.00,4,1,1.00,3.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1949,LIM,1966,1.00,4,1,1.00,4.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1950,LIM,1987,2.00,4,1,1.00,3.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1951,LIM,1994,2.00,4,1,1.00,4.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1952,LIM,1959,1.00,4,1,1.00,4.00,1.00,blanco,N/A,N/A,3,N/A,N/A,N/A,
1953,LIM,1949,1.00,4,1,1.00,4.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1954,LIM,1989,1.00,4,2,1.00,4.00,1.00,maca,toyo,N/A,1,toyo,N/A,N/A,
1955,LIM,1984,1.00,4,1,1.00,4.00,1.00,N/A,N/A,N/A,1,no sabe,N/A,N/A,
1956,LIM,1989,1.00,4,1,1.00,1.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1957,LIM,1985,1.00,2,1,1.00,3.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1958,LIM,1993.00,1.00,3,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1959,LIM,1993.00,2.00,4,2,2.00,N/A,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
1960,LIM,1997,2.00,3,2,1.00,3.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1961,LIM,1969,2.00,2,1,1.00,3.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1962,LIM,1963.00,2.00,3,1,3.00,N/A,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1963,LIM,1998,2.00,2,1,1.00,2.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1964,LIM,1995.00,N/A,4,2,3.00,N/A,3.00,N/A,N/A,N/A,1,no sabe,N/A,N/A,
1965,LIM,1985,2.00,3,2,1.00,3.00,1.00,orca,N/A,N/A,3,N/A,N/A,N/A,
1966,LIM,1965,1.00,4,1,1.00,3.00,3.00,N/A,N/A,N/A,1,no sabe,N/A,N/A,
1967,LIM,1987,2.00,4,1,1.00,3.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1968,LIM,1966,2.00,3,1,1.00,4.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1969,LIM,1992,1.00,4,1,1.00,2.00,1.00,tiburon espada,toyo,N/A,1,toyo,N/A,N/A,
1970,LIM,1953,1.00,4,1,1.00,5.00,1.00,toyo,tiburon azul,tiburon blanco,1,toyo de leche,N/A,N/A,
1971,LIM,1976,1.00,2,1,1.00,4.00,1.00,diamante azul,N/A,N/A,3,N/A,N/A,N/A,
1972,LIM,1976,2.00,4,1,1.00,4.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1973,LIM,1972,1.00,4,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
1974,LIM,1945,2.00,4,1,1.00,5.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1975,LIM,1942,2.00,2,1,1.00,3.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1976,LIM,1971,2.00,2,1,1.00,3.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1977,LIM,1982.00,2.00,3,1,3.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1978,LIM,1994,2.00,4,2,1.00,4.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1979,LIM,1997,2.00,4,2,1.00,5.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1980,LIM,1959,2.00,3,1,1.00,5.00,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1981,LIM,1939,1.00,3,1,1.00,5.00,1.00,tiburon azul,N/A,N/A,3,N/A,N/A,N/A,
1982,LIM,1995.00,1.00,3,1,3.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
1983,LIM,1979.00,2.00,4,1,3.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1984,LIM,1985.00,2.00,4,2,3.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1985,LIM,1980,1.00,3,1,1.00,1.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1986,LIM,1983,1.00,4,1,1.00,3.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1987,LIM,1991,2.00,4,2,1.00,1.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1988,LIM,1968,2.00,4,2,1.00,1.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1989,LIM,1994.00,1.00,4,2,2.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1990,LIM,1988.00,2.00,4,2,3.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1991,LIM,1967.00,1.00,4,1,3.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1992,LIM,1977,2.00,4,1,1.00,5.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1993,LIM,1969,1.00,2,1,1.00,3.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1994,LIM,1962,1.00,4,1,1.00,3.00,1.00,blanco,diamante,N/A,1,diamante,N/A,N/A,
1995,LIM,1991.00,2.00,2,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1996,LIM,1989,2.00,4,1,1.00,1.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1997,LIM,1984,N/A,4,2,1.00,3.00,3.00,N/A,N/A,N/A,1,no sabe,N/A,N/A,
1998,LIM,1987,1.00,4,1,1.00,5.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
1999,LIM,1979,1.00,4,2,1.00,4.00,1.00,N/A,N/A,N/A,1,N/A,N/A,N/A,
2000,LIM,1996,1.00,4,2,1.00,5.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
2001,LIM,1988.00,1.00,4,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
2002,LIM,1979,2.00,2,1,1.00,1.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
2051,AQP,1941,1.00,2,1,1.00,3.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
2052,AQP,1968,1.00,2,1,1.00,4.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
2053,AQP,1985,1.00,3,1,1.00,4.00,1.00,azul,N/A,N/A,1,azul,N/A,N/A,
2056,AQP,1979.00,1.00,4,2,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
2057,AQP,1971,2.00,2,1,1.00,4.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
2058,AQP,1970,2.00,4,2,1.00,5.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
2059,AQP,1996.00,1.00,3,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
2060,AQP,1973.00,1.00,4,2,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
2061,AQP,1974,1.00,2,1,1.00,3.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
2062,AQP,1959,1.00,3,1,1.00,5.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
2063,AQP,1962,2.00,2,1,1.00,5.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
2064,AQP,1969,2.00,4,1,1.00,5.00,1.00,tollo,N/A,N/A,1,tollo,N/A,N/A,
2065,AQP,1950.00,1.00,1,2,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
2066,AQP,1987.00,1.00,2,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
2067,AQP,1972.00,1.00,NA,,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
2068,AQP,1967.00,2.00,1,2,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
2069,AQP,1972,N/A,3,1,1.00,5.00,1.00,tiburon,tigre,N/A,3,N/A,N/A,N/A,
2070,AQP,1975,1.00,2,1,1.00,1.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
2071,AQP,1948,1.00,3,2,1.00,5.00,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
2072,AQP,1961,N/A,3,1,1.00,4.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
2073,AQP,1968,2.00,3,1,1.00,4.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
2074,AQP,1997.00,2.00,3,2,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
2075,AQP,1968,2.00,2,2,1.00,1.00,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
2076,AQP,1959.00,1.00,2,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
2077,AQP,1971.00,1.00,2,1,2.00,N/A,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
2078,AQP,1939,1.00,NA,,1.00,3.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
2079,AQP,1960,1.00,2,1,1.00,4.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
2080,AQP,1939,1.00,2,2,1.00,5.00,1.00,diamante,tollo,cochinillo,1,diamante,N/A,N/A,
2081,AQP,1956,1.00,3,1,1.00,4.00,1.00,tollo,N/A,N/A,2,N/A,N/A,N/A,
2082,AQP,1989.00,2.00,4,2,2.00,N/A,2.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
2083,AQP,1997.00,1.00,2,2,2.00,N/A,1.00,no sabe,N/A,N/A,3,N/A,N/A,N/A,
2084,AQP,1963,2.00,2,1,1.00,5.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
2085,AQP,1978.00,2.00,2,1,3.00,N/A,3.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
2086,AQP,1928,2.00,3,1,1.00,3.00,2.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
2087,AQP,1954.00,1.00,4,2,3.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
2088,AQP,1975.00,1.00,2,1,3.00,N/A,1.00,azulejo,N/A,N/A,3,N/A,N/A,N/A,
2089,AQP,1956.00,1.00,2,1,3.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
2090,AQP,1929,1.00,1,2,1.00,4.00,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
2091,AQP,1974,2.00,1,1,1.00,4.00,1.00,N/A,N/A,N/A,2,N/A,N/A,N/A,
2092,AQP,1978,2.00,2,1,1.00,4.00,1.00,tollo,diamante,N/A,1,N/A,N/A,N/A,
2093,AQP,1948.00,1.00,1,2,3.00,N/A,1.00,N/A,N/A,N/A,3,N/A,N/A,N/A,
